"NVNumero","nvEstado","fecha_nv","fecha_entrega","ConcAuto","CodProd","nvCant","cant_fact","dif_fact","nvPrecio","DetProd","NomAux","codProc","PROCESO","DescProc","tiempo","CantProd"
13670,A,2025-03-27 00:00:00.000,2025-09-26 00:00:00.000,N,EMP093009301025D99,60.0,,60.0,0.0,BIN 465*465*465*1025 D99 O3 OCTO1000.,CRISTIAN MULLER DOMINGUEZ ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40.0,850.0
13723,A,2025-04-22 00:00:00.000,2025-04-30 00:00:00.000,N,CAJ076506420235C20,1000.0,0.0,1000.0,1980.0,TAPA 765*642*235 C20 FO.,SOCIEDAD MULLER SA ,P001,PLIZADO,PROCESO DE PLIZADO NORMAL ,30.0,1100.0
13723,A,2025-04-22 00:00:00.000,2025-04-30 00:00:00.000,N,CAJ076506420235C20,1000.0,0.0,1000.0,1980.0,TAPA 765*642*235 C20 FO.,SOCIEDAD MULLER SA ,P003,CALADO,PROCESO CALADO NORMAL,30.0,1080.0
13723,A,2025-04-22 00:00:00.000,2025-04-30 00:00:00.000,N,CAJ076506420235C20,1000.0,0.0,1000.0,1980.0,TAPA 765*642*235 C20 FO.,SOCIEDAD MULLER SA ,P004,CALADO,PROCESO CALADO BIPARTIDAS,46.0,710.0
13723,A,2025-04-22 00:00:00.000,2025-04-30 00:00:00.000,N,CAJ076506420235C20,1000.0,0.0,1000.0,1980.0,TAPA 765*642*235 C20 FO.,SOCIEDAD MULLER SA ,P021,OTRO,PROCESO EMBALADO CAJAS,20.0,1620.0
13740,A,2025-05-05 00:00:00.000,2025-05-07 00:00:00.000,N,TRO047004700201C32,60.0,,60.0,5234.0,TAPA 470*470*200 C32 TRO OCTO,AGROINDUSTRIAS GONZALEZ SAC ,,OTRO,,,
13740,A,2025-05-05 00:00:00.000,2025-05-07 00:00:00.000,N,TRO141513150120C30,30.0,,30.0,5142.0,FONDO 445*445*120 C30 TRO OCTO1000,AGROINDUSTRIAS GONZALEZ SAC ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13740,A,2025-05-05 00:00:00.000,2025-05-07 00:00:00.000,N,TRO141513150120C30,30.0,,30.0,5142.0,FONDO 445*445*120 C30 TRO OCTO1000,AGROINDUSTRIAS GONZALEZ SAC ,P020,OTRO,PROCESO EMBALADO BIN,30.0,1080.0
13740,A,2025-05-05 00:00:00.000,2025-05-07 00:00:00.000,N,TRO141513150120C30,30.0,,30.0,5142.0,FONDO 445*445*120 C30 TRO OCTO1000,AGROINDUSTRIAS GONZALEZ SAC ,P023,TROQUELADO,PROCESO TROQUELADO GRANDE,39.0,830.0
13740,A,2025-05-05 00:00:00.000,2025-05-07 00:00:00.000,N,TER215021500006BOL,30.0,,30.0,17010.0,BOLSA CON 2 VALVULAS DE 2 PULG.,AGROINDUSTRIAS GONZALEZ SAC ,,OTRO,,,
13740,A,2025-05-05 00:00:00.000,2025-05-07 00:00:00.000,N,TER023002300050TUB,30.0,,30.0,2474.0,FUNDA 230*230*50 POLIETILENO,AGROINDUSTRIAS GONZALEZ SAC ,,OTRO,,,
13968,A,2025-08-14 00:00:00.000,2025-08-19 00:00:00.000,N,SEP120012000003C20,300.0,0.0,300.0,1588.0,SEPARADOR 1200*1200 C20 SEP,SEPARADORES CHILE SPA ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13968,A,2025-08-14 00:00:00.000,2025-08-19 00:00:00.000,N,SEP120012000003C20,300.0,0.0,300.0,1588.0,SEPARADOR 1200*1200 C20 SEP,SEPARADORES CHILE SPA ,P033,OTRO,PROCESO EMBALADO TROQUELADO,3.0,10800.0
13968,A,2025-08-14 00:00:00.000,2025-08-19 00:00:00.000,N,SEP120012000003C20,300.0,0.0,300.0,1588.0,SEPARADOR 1200*1200 C20 SEP,SEPARADORES CHILE SPA ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13998,A,2025-08-28 00:00:00.000,2025-09-25 00:00:00.000,N,REL0950001837.509B,1000.0,0.0,1000.0,664.0,"RELLENO 95C18 37,5 09B CELDA 287.",COMERCIAL MARVIC LTDA ,P011,MULTIPLE,PROCESO MULTIPLE ,10.0,3250.0
13998,A,2025-08-28 00:00:00.000,2025-09-25 00:00:00.000,N,REL0950001837.509B,1000.0,0.0,1000.0,664.0,"RELLENO 95C18 37,5 09B CELDA 287.",COMERCIAL MARVIC LTDA ,P022,OTRO,PROCESO EMBALADO RELLENO,6.0,5400.0
13998,A,2025-08-28 00:00:00.000,2025-09-25 00:00:00.000,N,REL0950001837.509B,1000.0,0.0,1000.0,664.0,"RELLENO 95C18 37,5 09B CELDA 287.",COMERCIAL MARVIC LTDA ,P082,ENCOLADO,PROCESO DE ENCOLADO 18,5.0,6400.0
14002,A,2025-09-02 00:00:00.000,2025-09-26 00:00:00.000,N,REL11000020003809B,3000.0,0.0,3000.0,839.0,RELLENO 110C20 A 38.0 09B CELDA 291,PUERTAS DEL BOSQUE SPA ,P011,MULTIPLE,PROCESO MULTIPLE ,10.0,3250.0
14002,A,2025-09-02 00:00:00.000,2025-09-26 00:00:00.000,N,REL11000020003809B,3000.0,0.0,3000.0,839.0,RELLENO 110C20 A 38.0 09B CELDA 291,PUERTAS DEL BOSQUE SPA ,P022,OTRO,PROCESO EMBALADO RELLENO,6.0,5400.0
14002,A,2025-09-02 00:00:00.000,2025-09-26 00:00:00.000,N,REL11000020003809B,3000.0,0.0,3000.0,839.0,RELLENO 110C20 A 38.0 09B CELDA 291,PUERTAS DEL BOSQUE SPA ,P024,OTRO,PROCESO DE PRENSADO,60.0,1520.0
14002,A,2025-09-02 00:00:00.000,2025-09-26 00:00:00.000,N,REL11000020003809B,3000.0,0.0,3000.0,839.0,RELLENO 110C20 A 38.0 09B CELDA 291,PUERTAS DEL BOSQUE SPA ,P070,ENCOLADO,PROCESO DE ENCOLADO 20,6.0,5400.0
14004,A,2025-09-02 00:00:00.000,2025-10-15 00:00:00.000,N,REL0950003237.710E,3000.0,,3000.0,1098.0,RELLENO 95C32 37.7 10E CELDA 201,NG MADERAS S.A. ,P011,MULTIPLE,PROCESO MULTIPLE ,10.0,3250.0
14004,A,2025-09-02 00:00:00.000,2025-10-15 00:00:00.000,N,REL0950003237.710E,3000.0,,3000.0,1098.0,RELLENO 95C32 37.7 10E CELDA 201,NG MADERAS S.A. ,P022,OTRO,PROCESO EMBALADO RELLENO,6.0,5400.0
14004,A,2025-09-02 00:00:00.000,2025-10-15 00:00:00.000,N,REL0950003237.710E,3000.0,,3000.0,1098.0,RELLENO 95C32 37.7 10E CELDA 201,NG MADERAS S.A. ,P076,ENCOLADO,PROCESO DE ENCOLADO 32,9.0,3600.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,TRO047004700201C32,80.0,,80.0,3302.0,TAPA 470*470*200 C32 TRO OCTO,INDUSTRIAS CERESITA S.A. ,,OTRO,,,
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,TRO141513150120C30,40.0,,40.0,3232.0,FONDO 445*445*120 C30 TRO OCTO1000,INDUSTRIAS CERESITA S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,TRO141513150120C30,40.0,,40.0,3232.0,FONDO 445*445*120 C30 TRO OCTO1000,INDUSTRIAS CERESITA S.A. ,P020,OTRO,PROCESO EMBALADO BIN,30.0,1080.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,TRO141513150120C30,40.0,,40.0,3232.0,FONDO 445*445*120 C30 TRO OCTO1000,INDUSTRIAS CERESITA S.A. ,P023,TROQUELADO,PROCESO TROQUELADO GRANDE,39.0,830.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,TER023002300050TUB,40.0,,40.0,1230.0,FUNDA 230*230*50 POLIETILENO,INDUSTRIAS CERESITA S.A. ,,OTRO,,,
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,EMP093009301150D98,40.0,,40.0,36694.0,BIN 465*465*1150 D98 O3 OCTO 1100,INDUSTRIAS CERESITA S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,EMP093009301150D98,40.0,,40.0,36694.0,BIN 465*465*1150 D98 O3 OCTO 1100,INDUSTRIAS CERESITA S.A. ,P019,OTRO,PROCESO DE DIMENSIONADO CHICO,10.0,3250.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,EMP093009301150D98,40.0,,40.0,36694.0,BIN 465*465*1150 D98 O3 OCTO 1100,INDUSTRIAS CERESITA S.A. ,P020,OTRO,PROCESO EMBALADO BIN,30.0,1080.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,EMP093009301150D98,40.0,,40.0,36694.0,BIN 465*465*1150 D98 O3 OCTO 1100,INDUSTRIAS CERESITA S.A. ,P024,OTRO,PROCESO DE PRENSADO,60.0,1520.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,EMP093009301150D98,40.0,,40.0,36694.0,BIN 465*465*1150 D98 O3 OCTO 1100,INDUSTRIAS CERESITA S.A. ,P025,OTRO,PROCESO DE DOBLADO,90.0,360.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,EMP093009301150D98,40.0,,40.0,36694.0,BIN 465*465*1150 D98 O3 OCTO 1100,INDUSTRIAS CERESITA S.A. ,P026,EMPLACADO,PROCESO DE EMPLACADO E3,73.0,450.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,EMP093009301150D98,40.0,,40.0,36694.0,BIN 465*465*1150 D98 O3 OCTO 1100,INDUSTRIAS CERESITA S.A. ,P027,PEGADO,PROCESO DE PEGADO BIN,45.0,720.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,EMP093009301150D98,40.0,,40.0,36694.0,BIN 465*465*1150 D98 O3 OCTO 1100,INDUSTRIAS CERESITA S.A. ,P030,IMPRESION,PROCESO DE IMPRESION 3,180.0,200.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,EMP093009301150D98,40.0,,40.0,36694.0,BIN 465*465*1150 D98 O3 OCTO 1100,INDUSTRIAS CERESITA S.A. ,P059,OTRO,PROCESO SACABOCADO 1,60.0,300.0
14014,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,TER115011500110PLL,40.0,,40.0,13899.0,PALLET MADERA 1150*1150*110,INDUSTRIAS CERESITA S.A. ,,OTRO,,,
14016,A,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,N,TER285021600006BOL,40.0,,40.0,20270.0,BOLSA ABIERTA CON 1 VALVULA 2 PULG,INDUSTRIAS CERESITA S.A. ,,OTRO,,,
14031,A,2025-09-22 00:00:00.000,2025-10-24 00:00:00.000,N,REL0950001839.509B,5000.0,,5000.0,669.0,RELLENO 95C18 39.5 09B CELDA 287,COMERCIAL IGAL LTDA. ,P011,MULTIPLE,PROCESO MULTIPLE ,10.0,3250.0
14031,A,2025-09-22 00:00:00.000,2025-10-24 00:00:00.000,N,REL0950001839.509B,5000.0,,5000.0,669.0,RELLENO 95C18 39.5 09B CELDA 287,COMERCIAL IGAL LTDA. ,P022,OTRO,PROCESO EMBALADO RELLENO,6.0,5400.0
14031,A,2025-09-22 00:00:00.000,2025-10-24 00:00:00.000,N,REL0950001839.509B,5000.0,,5000.0,669.0,RELLENO 95C18 39.5 09B CELDA 287,COMERCIAL IGAL LTDA. ,P082,ENCOLADO,PROCESO DE ENCOLADO 18,5.0,6400.0
14031,A,2025-09-22 00:00:00.000,2025-10-24 00:00:00.000,N,REL1100001839.509B,2000.0,,2000.0,774.0,RELLENO 110C18 39.5 09B CELDA 337,COMERCIAL IGAL LTDA. ,P011,MULTIPLE,PROCESO MULTIPLE ,10.0,3250.0
14031,A,2025-09-22 00:00:00.000,2025-10-24 00:00:00.000,N,REL1100001839.509B,2000.0,,2000.0,774.0,RELLENO 110C18 39.5 09B CELDA 337,COMERCIAL IGAL LTDA. ,P022,OTRO,PROCESO EMBALADO RELLENO,6.0,5400.0
14031,A,2025-09-22 00:00:00.000,2025-10-24 00:00:00.000,N,REL1100001839.509B,2000.0,,2000.0,774.0,RELLENO 110C18 39.5 09B CELDA 337,COMERCIAL IGAL LTDA. ,P082,ENCOLADO,PROCESO DE ENCOLADO 18,5.0,6400.0
14034,A,2025-09-24 00:00:00.000,2025-10-14 00:00:00.000,N,REL11000030026510E,5000.0,,5000.0,1147.0,RELLENO 110C30 26.5 10E CELDA 239,MAFOR S.A. ,P011,MULTIPLE,PROCESO MULTIPLE ,10.0,3250.0
14034,A,2025-09-24 00:00:00.000,2025-10-14 00:00:00.000,N,REL11000030026510E,5000.0,,5000.0,1147.0,RELLENO 110C30 26.5 10E CELDA 239,MAFOR S.A. ,P013,ENCOLADO,PROCESO DE ENCOLADO 30,7.0,4630.0
14034,A,2025-09-24 00:00:00.000,2025-10-14 00:00:00.000,N,REL11000030026510E,5000.0,,5000.0,1147.0,RELLENO 110C30 26.5 10E CELDA 239,MAFOR S.A. ,P022,OTRO,PROCESO EMBALADO RELLENO,6.0,5400.0
14034,A,2025-09-24 00:00:00.000,2025-10-14 00:00:00.000,N,REL11000030026510E,5000.0,,5000.0,1147.0,RELLENO 110C30 26.5 10E CELDA 239,MAFOR S.A. ,P024,OTRO,PROCESO DE PRENSADO,60.0,1520.0
14035,A,2025-09-24 00:00:00.000,2025-11-05 00:00:00.000,N,"REL0950002536,509B",5000.0,,5000.0,865.0,RELLENO 95C25 36.5 09B CELDA 256,MAFOR S.A. ,P008,ENCOLADO,PROCESO DE ENCOLADO 25,6.0,5400.0
14035,A,2025-09-24 00:00:00.000,2025-11-05 00:00:00.000,N,"REL0950002536,509B",5000.0,,5000.0,865.0,RELLENO 95C25 36.5 09B CELDA 256,MAFOR S.A. ,P011,MULTIPLE,PROCESO MULTIPLE ,10.0,3250.0
14035,A,2025-09-24 00:00:00.000,2025-11-05 00:00:00.000,N,"REL0950002536,509B",5000.0,,5000.0,865.0,RELLENO 95C25 36.5 09B CELDA 256,MAFOR S.A. ,P022,OTRO,PROCESO EMBALADO RELLENO,6.0,5400.0
14035,A,2025-09-24 00:00:00.000,2025-11-05 00:00:00.000,N,"REL110003036,510E ",5000.0,,5000.0,1147.0,RELLENO 110C30 36.5 10E CELDA 239,MAFOR S.A. ,P011,MULTIPLE,PROCESO MULTIPLE ,10.0,3250.0
14035,A,2025-09-24 00:00:00.000,2025-11-05 00:00:00.000,N,"REL110003036,510E ",5000.0,,5000.0,1147.0,RELLENO 110C30 36.5 10E CELDA 239,MAFOR S.A. ,P013,ENCOLADO,PROCESO DE ENCOLADO 30,7.0,4630.0
14035,A,2025-09-24 00:00:00.000,2025-11-05 00:00:00.000,N,"REL110003036,510E ",5000.0,,5000.0,1147.0,RELLENO 110C30 36.5 10E CELDA 239,MAFOR S.A. ,P022,OTRO,PROCESO EMBALADO RELLENO,6.0,5400.0
14042,A,2025-09-30 00:00:00.000,2025-10-07 00:00:00.000,N,EMP094009401001D92,230.0,,230.0,15989.0,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P016,EMPLACADO,PROCESO DE EMPLACADO E2,87.0,380.0
14042,A,2025-09-30 00:00:00.000,2025-10-07 00:00:00.000,N,EMP094009401001D92,230.0,,230.0,15989.0,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
14042,A,2025-09-30 00:00:00.000,2025-10-07 00:00:00.000,N,EMP094009401001D92,230.0,,230.0,15989.0,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P020,OTRO,PROCESO EMBALADO BIN,30.0,1080.0
14042,A,2025-09-30 00:00:00.000,2025-10-07 00:00:00.000,N,EMP094009401001D92,230.0,,230.0,15989.0,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P025,OTRO,PROCESO DE DOBLADO,90.0,360.0
14042,A,2025-09-30 00:00:00.000,2025-10-07 00:00:00.000,N,EMP094009401001D92,230.0,,230.0,15989.0,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P027,PEGADO,PROCESO DE PEGADO BIN,45.0,720.0
14042,A,2025-09-30 00:00:00.000,2025-10-07 00:00:00.000,N,EMP094009401001D92,230.0,,230.0,15989.0,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40.0,850.0
14042,A,2025-09-30 00:00:00.000,2025-10-07 00:00:00.000,N,TRO140012000101C20,460.0,,460.0,2196.0,TAPA 985*985*100 C20 AA TRO,MINERA MERIDIAN LTDA ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
14042,A,2025-09-30 00:00:00.000,2025-10-07 00:00:00.000,N,TRO140012000101C20,460.0,,460.0,2196.0,TAPA 985*985*100 C20 AA TRO,MINERA MERIDIAN LTDA ,P023,TROQUELADO,PROCESO TROQUELADO GRANDE,39.0,830.0
14042,A,2025-09-30 00:00:00.000,2025-10-07 00:00:00.000,N,TRO140012000101C20,460.0,,460.0,2196.0,TAPA 985*985*100 C20 AA TRO,MINERA MERIDIAN LTDA ,P033,OTRO,PROCESO EMBALADO TROQUELADO,3.0,10800.0
14046,A,2025-10-01 00:00:00.000,2025-10-29 00:00:00.000,N,REL0950002137.509B,500.0,,500.0,913.0,RELLENO 95C21 37.5 09B CELDA 287,SALGADO PUERTAS SPA ,P009,ENCOLADO,PROCESO DE ENCOLADO 21,6.0,5400.0
14046,A,2025-10-01 00:00:00.000,2025-10-29 00:00:00.000,N,REL0950002137.509B,500.0,,500.0,913.0,RELLENO 95C21 37.5 09B CELDA 287,SALGADO PUERTAS SPA ,P011,MULTIPLE,PROCESO MULTIPLE ,10.0,3250.0
14046,A,2025-10-01 00:00:00.000,2025-10-29 00:00:00.000,N,REL0950002137.509B,500.0,,500.0,913.0,RELLENO 95C21 37.5 09B CELDA 287,SALGADO PUERTAS SPA ,P022,OTRO,PROCESO EMBALADO RELLENO,6.0,5400.0
14052,A,2025-10-06 00:00:00.000,2025-10-22 00:00:00.000,N,EMP094009401001D92,200.0,,200.0,15989.0,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P016,EMPLACADO,PROCESO DE EMPLACADO E2,87.0,380.0
14052,A,2025-10-06 00:00:00.000,2025-10-22 00:00:00.000,N,EMP094009401001D92,200.0,,200.0,15989.0,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
14052,A,2025-10-06 00:00:00.000,2025-10-22 00:00:00.000,N,EMP094009401001D92,200.0,,200.0,15989.0,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P020,OTRO,PROCESO EMBALADO BIN,30.0,1080.0
14052,A,2025-10-06 00:00:00.000,2025-10-22 00:00:00.000,N,EMP094009401001D92,200.0,,200.0,15989.0,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P025,OTRO,PROCESO DE DOBLADO,90.0,360.0
14052,A,2025-10-06 00:00:00.000,2025-10-22 00:00:00.000,N,EMP094009401001D92,200.0,,200.0,15989.0,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P027,PEGADO,PROCESO DE PEGADO BIN,45.0,720.0
14052,A,2025-10-06 00:00:00.000,2025-10-22 00:00:00.000,N,EMP094009401001D92,200.0,,200.0,15989.0,BIN 940*940*1000 D92 B2,MINERA MERIDIAN LTDA ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40.0,850.0
14052,A,2025-10-06 00:00:00.000,2025-10-22 00:00:00.000,N,TRO140012000101C20,400.0,,400.0,2196.0,TAPA 985*985*100 C20 AA TRO,MINERA MERIDIAN LTDA ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
14052,A,2025-10-06 00:00:00.000,2025-10-22 00:00:00.000,N,TRO140012000101C20,400.0,,400.0,2196.0,TAPA 985*985*100 C20 AA TRO,MINERA MERIDIAN LTDA ,P023,TROQUELADO,PROCESO TROQUELADO GRANDE,39.0,830.0
14052,A,2025-10-06 00:00:00.000,2025-10-22 00:00:00.000,N,TRO140012000101C20,400.0,,400.0,2196.0,TAPA 985*985*100 C20 AA TRO,MINERA MERIDIAN LTDA ,P033,OTRO,PROCESO EMBALADO TROQUELADO,3.0,10800.0
14054,A,2025-10-13 00:00:00.000,2025-10-22 00:00:00.000,N,REL1100002132.509B,400.0,,400.0,860.0,RELLENO 110C21 32.5 09B CELDA 291,IND. LAHSEN LTDA. ,P009,ENCOLADO,PROCESO DE ENCOLADO 21,6.0,5400.0
14054,A,2025-10-13 00:00:00.000,2025-10-22 00:00:00.000,N,REL1100002132.509B,400.0,,400.0,860.0,RELLENO 110C21 32.5 09B CELDA 291,IND. LAHSEN LTDA. ,P011,MULTIPLE,PROCESO MULTIPLE ,10.0,3250.0
14054,A,2025-10-13 00:00:00.000,2025-10-22 00:00:00.000,N,REL1100002132.509B,400.0,,400.0,860.0,RELLENO 110C21 32.5 09B CELDA 291,IND. LAHSEN LTDA. ,P022,OTRO,PROCESO EMBALADO RELLENO,6.0,5400.0
14054,A,2025-10-13 00:00:00.000,2025-10-22 00:00:00.000,N,REL1100002138.509B,700.0,,700.0,1019.0,RELLENO 110C21 38.5 09B CELDA 291,IND. LAHSEN LTDA. ,P007,OTRO,PROCESO AMARRADO,10.0,3250.0
14054,A,2025-10-13 00:00:00.000,2025-10-22 00:00:00.000,N,REL1100002138.509B,700.0,,700.0,1019.0,RELLENO 110C21 38.5 09B CELDA 291,IND. LAHSEN LTDA. ,P009,ENCOLADO,PROCESO DE ENCOLADO 21,6.0,5400.0
14054,A,2025-10-13 00:00:00.000,2025-10-22 00:00:00.000,N,REL1100002138.509B,700.0,,700.0,1019.0,RELLENO 110C21 38.5 09B CELDA 291,IND. LAHSEN LTDA. ,P011,MULTIPLE,PROCESO MULTIPLE ,10.0,3250.0
14054,A,2025-10-13 00:00:00.000,2025-10-22 00:00:00.000,N,REL1100002138.509B,700.0,,700.0,1019.0,RELLENO 110C21 38.5 09B CELDA 291,IND. LAHSEN LTDA. ,P022,OTRO,PROCESO EMBALADO RELLENO,6.0,5400.0
