NOTA_VENTA,PRODUCTO,DESCRIPCION,PROCESO,ESTADO
14009,CAJ023002300235D92,"CAJA 230*230*235 D92 NO",OTRO,LISTA
14010,REL0950002137.509B,"RELLENO 95C21 37.5 09B CELDA 287",ENCOLADO,LISTA
14010,REL0950002137.509B,"RELLENO 95C21 37.5 09B CELDA 287",MULTIPLE,LISTA
14010,REL0950002137.509B,"RELLENO 95C21 37.5 09B CELDA 287",OTRO,LISTA
14011,REL1100002538.509B,"RELLENO 110C25 38.5 09B CELDA 249",OTRO,LISTA
14011,REL1100002538.509B,"RELLENO 110C25 38.5 09B CELDA 249",ENCOLADO,LISTA
14011,REL1100002538.509B,"RELLENO 110C25 38.5 09B CELDA 249",MULTIPLE,LISTA
14012,REL1100002529.509B,"RELLENO 110C25 29.5 09B CELDA 249",ENCOLADO,LISTA
14012,REL1100002529.509B,"RELLENO 110C25 29.5 09B CELDA 249",MULTIPLE,LISTA
14012,REL1100002529.509B,"RELLENO 110C25 29.5 09B CELDA 249",OTRO,LISTA
14013,EMP093009301150D98,"BIN 465*465*1150 D98 O3 OCTO 1100",EMPLACADO,LISTA
14013,EMP093009301150D98,"BIN 465*465*1150 D98 O3 OCTO 1100",PEGADO,LISTA
14013,EMP093009301150D98,"BIN 465*465*1150 D98 O3 OCTO 1100",IMPRESION,LISTA
14013,TRO047004700201C32,"TAPA 470*470*200 C32 TRO OCTO",OTRO,LISTA
14013,TRO141513150120C30,"FONDO 445*445*120 C30 TRO OCTO1000",TROZADO,LISTA
14013,TRO141513150120C30,"FONDO 445*445*120 C30 TRO OCTO1000",TROQUELADO,LISTA
14014,EMP093009301150D98,"BIN 465*465*1150 D98 O3 OCTO 1100",EMPLACADO,LISTA
14014,EMP093009301150D98,"BIN 465*465*1150 D98 O3 OCTO 1100",PEGADO,LISTA
14014,EMP093009301150D98,"BIN 465*465*1150 D98 O3 OCTO 1100",IMPRESION,LISTA
14014,EMP093009301150D98,"BIN 465*465*1150 D98 O3 OCTO 1100",TROZADO,LISTA
14014,EMP093009301150D98,"BIN 465*465*1150 D98 O3 OCTO 1100",OTRO,LISTA
14014,TER023002300050TUB,"FUNDA 230*230*50 POLIETILENO",OTRO,LISTA
14014,TER115011500110PLL,"PALLET MADERA 1150*1150*110",OTRO,LISTA
14014,TRO047004700201C32,"TAPA 470*470*200 C32 TRO OCTO",OTRO,LISTA
14014,TRO141513150120C30,"FONDO 445*445*120 C30 TRO OCTO1000",TROZADO,LISTA
14014,TRO141513150120C30,"FONDO 445*445*120 C30 TRO OCTO1000",TROQUELADO,LISTA
14014,TRO141513150120C30,"FONDO 445*445*120 C30 TRO OCTO1000",OTRO,LISTA
14015,TER285021600006BOL,"BOLSA ABIERTA CON 1 VALVULA 2 PULG",OTRO,LISTA
14016,TER285021600006BOL,"BOLSA ABIERTA CON 1 VALVULA 2 PULG",OTRO,LISTA
14017,EMP093009301025D99,"BIN 465*465*465*1025 D99 O3 OCTO1000.",EMPLACADO,LISTA
14017,EMP093009301025D99,"BIN 465*465*465*1025 D99 O3 OCTO1000.",PEGADO,LISTA
14017,EMP093009301025D99,"BIN 465*465*465*1025 D99 O3 OCTO1000.",IMPRESION,LISTA
14017,TRO047004700201C32,"TAPA 470*470*200 C32 TRO OCTO",OTRO,LISTA
14017,TRO141513150120C30,"FONDO 445*445*120 C30 TRO OCTO1000",TROZADO,LISTA
14017,TRO141513150120C30,"FONDO 445*445*120 C30 TRO OCTO1000",TROQUELADO,LISTA
14018,REL1100002136.509B,"RELLENO 110C21 36.5 09B CELDA 291",OTRO,LISTA
14018,REL1100002136.509B,"RELLENO 110C21 36.5 09B CELDA 291",ENCOLADO,LISTA
14018,REL1100002136.509B,"RELLENO 110C21 36.5 09B CELDA 291",MULTIPLE,LISTA
14019,REL1100002528.509B,"RELLENO 110C25 28.5 09B CELDA 249",OTRO,LISTA
14019,REL1100002528.509B,"RELLENO 110C25 28.5 09B CELDA 249",ENCOLADO,LISTA
14019,REL1100002528.509B,"RELLENO 110C25 28.5 09B CELDA 249",MULTIPLE,LISTA
14020,CAJ156011600080C20,"TAPA 1200*1000*80 C20 AA TRO.",TROZADO,LISTA
14020,CAJ156011600080C20,"TAPA 1200*1000*80 C20 AA TRO.",TROQUELADO,LISTA
14020,CAJ156011600080C20,"TAPA 1200*1000*80 C20 AA TRO.",OTRO,LISTA
14020,EMP116009600820D94,"BIN 1160*960*820 D94/C20 B2  BIN 1200*1000",PEGADO,LISTA
14020,EMP116009600820D94,"BIN 1160*960*820 D94/C20 B2  BIN 1200*1000",EMPLACADO,LISTA
14021,REL1100003532.510E,"RELLENO 110C35 32.5 10E CELDA 186",OTRO,LISTA
14021,REL1100003532.510E,"RELLENO 110C35 32.5 10E CELDA 186",MULTIPLE,LISTA
14021,REL1100003532.510E,"RELLENO 110C35 32.5 10E CELDA 186",ENCOLADO,LISTA
14022,REL1100002537.509B,"RELLENO 110C25 37.5 09B CELDA 249",OTRO,LISTA
14022,REL1100002537.509B,"RELLENO 110C25 37.5 09B CELDA 249",ENCOLADO,LISTA
14022,REL1100002537.509B,"RELLENO 110C25 37.5 09B CELDA 249",MULTIPLE,LISTA
14023,REL1100002537.509B,"RELLENO 110C25 37.5 09B CELDA 249",OTRO,LISTA
14023,REL1100002537.509B,"RELLENO 110C25 37.5 09B CELDA 249",ENCOLADO,LISTA
14023,REL1100002537.509B,"RELLENO 110C25 37.5 09B CELDA 249",MULTIPLE,LISTA
14024,REL1100002139.709B,"RELLENO 110C21 A 39.7 09B CELDA 291",ENCOLADO,LISTA
14024,REL1100002139.709B,"RELLENO 110C21 A 39.7 09B CELDA 291",MULTIPLE,LISTA
14024,REL1100002139.709B,"RELLENO 110C21 A 39.7 09B CELDA 291",OTRO,LISTA
14025,CAJ102406420225C20,"TAPA 1024*642*225 C20 FO",PLIZADO,LISTA
14025,CAJ102406420225C20,"TAPA 1024*642*225 C20 FO",CALADO,LISTA
14025,CAJ102406420225C20,"TAPA 1024*642*225 C20 FO",TROZADO,LISTA
14025,CAJ102406420225C20,"TAPA 1024*642*225 C20 FO",OTRO,LISTA
14026,REL1100003539.510E,"RELLENO 110C35 39.5 10E CELDA 186",MULTIPLE,LISTA
14026,REL1100003539.510E,"RELLENO 110C35 39.5 10E CELDA 186",ENCOLADO,LISTA
14026,REL1100003539.510E,"RELLENO 110C35 39.5 10E CELDA 186",OTRO,LISTA
14027,REL0950021029.509B,"RELLENO 95C21 29.5 09B CELDA 287",ENCOLADO,LISTA
14027,REL0950021029.509B,"RELLENO 95C21 29.5 09B CELDA 287",MULTIPLE,LISTA
14027,REL0950021029.509B,"RELLENO 95C21 29.5 09B CELDA 287",OTRO,LISTA
14028,REL0950001839.509B,"RELLENO 95C18 39.5 09B CELDA 287",MULTIPLE,LISTA
14028,REL0950001839.509B,"RELLENO 95C18 39.5 09B CELDA 287",OTRO,LISTA
14028,REL0950001839.509B,"RELLENO 95C18 39.5 09B CELDA 287",ENCOLADO,LISTA
14029,REL0950001839.509B,"RELLENO 95C18 39.5 09B CELDA 287",MULTIPLE,LISTA
14029,REL0950001839.509B,"RELLENO 95C18 39.5 09B CELDA 287",OTRO,LISTA
14029,REL0950001839.509B,"RELLENO 95C18 39.5 09B CELDA 287",ENCOLADO,LISTA
14030,REL0950001839.509B,"RELLENO 95C18 39.5 09B CELDA 287",MULTIPLE,LISTA
14030,REL0950001839.509B,"RELLENO 95C18 39.5 09B CELDA 287",OTRO,LISTA
14030,REL0950001839.509B,"RELLENO 95C18 39.5 09B CELDA 287",ENCOLADO,LISTA
14031,REL0950001839.509B,"RELLENO 95C18 39.5 09B CELDA 287",MULTIPLE,LISTA
14031,REL0950001839.509B,"RELLENO 95C18 39.5 09B CELDA 287",OTRO,LISTA
14031,REL0950001839.509B,"RELLENO 95C18 39.5 09B CELDA 287",ENCOLADO,LISTA
14032,CAJ192002901250D92,"CAJA 1920*290*1250 D92 TR.",CALADO,LISTA
14032,CAJ192002901250D92,"CAJA 1920*290*1250 D92 TR.",PEGADO,LISTA
14032,CAJ192002901250D92,"CAJA 1920*290*1250 D92 TR.",TROZADO,LISTA
14032,CAJ192002901250D92,"CAJA 1920*290*1250 D92 TR.",OTRO,LISTA
14032,CAJ192002901250D92,"CAJA 1920*290*1250 D92 TR.",PLIZADO,LISTA
14033,REL1100002537.509B,"RELLENO 110C25 37.5 09B CELDA 249",OTRO,LISTA
14033,REL1100002537.509B,"RELLENO 110C25 37.5 09B CELDA 249",ENCOLADO,LISTA
14033,REL1100002537.509B,"RELLENO 110C25 37.5 09B CELDA 249",MULTIPLE,LISTA
14034,REL0950002536,509B,"RELLENO 95C25 36.5 09B CELDA 256",ENCOLADO,LISTA
14034,REL0950002536,509B,"RELLENO 95C25 36.5 09B CELDA 256",MULTIPLE,LISTA
14034,REL0950002536,509B,"RELLENO 95C25 36.5 09B CELDA 256",OTRO,LISTA
14034,REL11000030026510E,"RELLENO 110C30 26.5 10E CELDA 239",MULTIPLE,LISTA
14034,REL11000030026510E,"RELLENO 110C30 26.5 10E CELDA 239",ENCOLADO,LISTA
14034,REL11000030026510E,"RELLENO 110C30 26.5 10E CELDA 239",OTRO,LISTA
14035,REL0950002536,509B,"RELLENO 95C25 36.5 09B CELDA 256",ENCOLADO,LISTA
14035,REL0950002536,509B,"RELLENO 95C25 36.5 09B CELDA 256",MULTIPLE,LISTA
14035,REL0950002536,509B,"RELLENO 95C25 36.5 09B CELDA 256",OTRO,LISTA
14035,REL110003036,510E,"RELLENO 110C30 36.5 10E CELDA 239",MULTIPLE,LISTA
14035,REL110003036,510E,"RELLENO 110C30 36.5 10E CELDA 239",ENCOLADO,LISTA
14035,REL110003036,510E,"RELLENO 110C30 36.5 10E CELDA 239",OTRO,LISTA
14036,CAJ102007801830D94,"CAJA 1020*780*1830 D94 TN",OTRO,LISTA
14036,CAJ102007801830D94,"CAJA 1020*780*1830 D94 TN",CALADO,LISTA
14036,CAJ102007801830D94,"CAJA 1020*780*1830 D94 TN",PEGADO,LISTA
14036,CAJ102007801830D94,"CAJA 1020*780*1830 D94 TN",PLIZADO,LISTA
14036,CUB10000760003009B,"CUBIERTA 1000*760*30 09B C1.",EMPLACADO,LISTA
14036,CUB10000760003009B,"CUBIERTA 1000*760*30 09B C1.",TROZADO,LISTA
14037,REL0950002139.709B,"RELLENO 95C21 39.7 09B CELDA 287",ENCOLADO,LISTA
14037,REL0950002139.709B,"RELLENO 95C21 39.7 09B CELDA 287",MULTIPLE,LISTA
14037,REL0950002139.709B,"RELLENO 95C21 39.7 09B CELDA 287",OTRO,LISTA
14038,CAJ109505250480D92,"CAJA 1095*525*480 D92 NO-",CALADO,LISTA
14038,CAJ109505250480D92,"CAJA 1095*525*480 D92 NO-",PEGADO,LISTA
14038,CAJ109505250480D92,"CAJA 1095*525*480 D92 NO-",OTRO,LISTA
14038,CAJ109505250480D92,"CAJA 1095*525*480 D92 NO-",IMPRESION,LISTA
14038,CAJ109505250480D92,"CAJA 1095*525*480 D92 NO-",PLIZADO,LISTA
14038,CAJ109505250480D92,"CAJA 1095*525*480 D92 NO-",TROZADO,LISTA
14039,REL1200002537.509B,"RELLENO 120C25 37.5 09B CELDA 274.",OTRO,LISTA
14039,REL1200002537.509B,"RELLENO 120C25 37.5 09B CELDA 274.",ENCOLADO,LISTA
14039,REL1200002537.509B,"RELLENO 120C25 37.5 09B CELDA 274.",MULTIPLE,LISTA
14040,CAJ209508950175C20,"TAPA 2095*895*175 C20 FO",PLIZADO,LISTA
14040,CAJ209508950175C20,"TAPA 2095*895*175 C20 FO",CALADO,LISTA
14040,CAJ209508950175C20,"TAPA 2095*895*175 C20 FO",TROZADO,LISTA
14040,CAJ209508950175C20,"TAPA 2095*895*175 C20 FO",OTRO,LISTA
14041,REL1100002532.509B,"RELLENO 110C25 32.5 09B CELDA 249",OTRO,LISTA
14041,REL1100002532.509B,"RELLENO 110C25 32.5 09B CELDA 249",ENCOLADO,LISTA
14041,REL1100002532.509B,"RELLENO 110C25 32.5 09B CELDA 249",MULTIPLE,LISTA
14042,EMP094009401001D92,"BIN 940*940*1000 D92 B2",EMPLACADO,LISTA
14042,EMP094009401001D92,"BIN 940*940*1000 D92 B2",TROZADO,LISTA
14042,EMP094009401001D92,"BIN 940*940*1000 D92 B2",OTRO,LISTA
14042,EMP094009401001D92,"BIN 940*940*1000 D92 B2",PEGADO,LISTA
14042,TRO140012000101C20,"TAPA 985*985*100 C20 AA TRO",TROQUELADO,LISTA
14042,TRO140012000101C20,"TAPA 985*985*100 C20 AA TRO",TROZADO,LISTA
14042,TRO140012000101C20,"TAPA 985*985*100 C20 AA TRO",OTRO,LISTA
14043,REL0390000629.509B,"RELLENO BASTON 39 C6 39.5 09B SOLIDO",MULTIPLE,LISTA
14043,REL0390000629.509B,"RELLENO BASTON 39 C6 39.5 09B SOLIDO",TROZADO,LISTA
14043,REL0390000629.509B,"RELLENO BASTON 39 C6 39.5 09B SOLIDO",OTRO,LISTA
14043,REL0390000629.509B,"RELLENO BASTON 39 C6 39.5 09B SOLIDO",ENCOLADO,LISTA
14044,CAJ102406420225C20,"TAPA 1024*642*225 C20 FO",PLIZADO,LISTA
14044,CAJ102406420225C20,"TAPA 1024*642*225 C20 FO",CALADO,LISTA
14044,CAJ102406420225C20,"TAPA 1024*642*225 C20 FO",TROZADO,LISTA
14044,CAJ102406420225C20,"TAPA 1024*642*225 C20 FO",OTRO,LISTA
14045,CAJ118506420200C20,"TAPA EMBALAJE 1185*642*200 C20",PLIZADO,LISTA
14045,CAJ118506420200C20,"TAPA EMBALAJE 1185*642*200 C20",CALADO,LISTA
14045,CAJ118506420200C20,"TAPA EMBALAJE 1185*642*200 C20",OTRO,LISTA
14046,REL0950002137.509B,"RELLENO 95C21 37.5 09B CELDA 287",ENCOLADO,LISTA
14046,REL0950002137.509B,"RELLENO 95C21 37.5 09B CELDA 287",MULTIPLE,LISTA
14046,REL0950002137.509B,"RELLENO 95C21 37.5 09B CELDA 287",OTRO,LISTA
14047,TER010000500005CT5,"ESQUINERO 100*50*5 CT5 B5 BLANCO",OTRO,LISTA
14048,REL0390000629.509B,"RELLENO BASTON 39 C6 39.5 09B SOLIDO",MULTIPLE,LISTA
14048,REL0390000629.509B,"RELLENO BASTON 39 C6 39.5 09B SOLIDO",TROZADO,LISTA
14048,REL0390000629.509B,"RELLENO BASTON 39 C6 39.5 09B SOLIDO",OTRO,LISTA
14048,REL0390000629.509B,"RELLENO BASTON 39 C6 39.5 09B SOLIDO",ENCOLADO,LISTA
14049,REL0950002139.709B,"RELLENO 95C21 39.7 09B CELDA 287",ENCOLADO,LISTA
14049,REL0950002139.709B,"RELLENO 95C21 39.7 09B CELDA 287",MULTIPLE,LISTA
14049,REL0950002139.709B,"RELLENO 95C21 39.7 09B CELDA 287",OTRO,LISTA
14050,TRO02500250000309B,"ESQUINERO PTA. ALMA 45 250*250 09B TRO.",OTRO,LISTA
14050,TRO02500250000309B,"ESQUINERO PTA. ALMA 45 250*250 09B TRO.",TROQUELADO,LISTA
14051,EMP093009301025D99,"BIN 465*465*465*1025 D99 O3 OCTO1000.",EMPLACADO,LISTA
14051,EMP093009301025D99,"BIN 465*465*465*1025 D99 O3 OCTO1000.",PEGADO,LISTA
14051,EMP093009301025D99,"BIN 465*465*465*1025 D99 O3 OCTO1000.",IMPRESION,LISTA
14051,TRO047004700201C32,"TAPA 470*470*200 C32 TRO OCTO",OTRO,LISTA
14051,TRO141513150120C30,"FONDO 445*445*120 C30 TRO OCTO1000",TROZADO,LISTA
14051,TRO141513150120C30,"FONDO 445*445*120 C30 TRO OCTO1000",TROQUELADO,LISTA
14052,EMP094009401001D92,"BIN 940*940*1000 D92 B2",EMPLACADO,LISTA
14052,EMP094009401001D92,"BIN 940*940*1000 D92 B2",TROZADO,LISTA
14052,EMP094009401001D92,"BIN 940*940*1000 D92 B2",OTRO,LISTA
14052,EMP094009401001D92,"BIN 940*940*1000 D92 B2",PEGADO,LISTA
14052,TRO140012000101C20,"TAPA 985*985*100 C20 AA TRO",TROQUELADO,LISTA
14052,TRO140012000101C20,"TAPA 985*985*100 C20 AA TRO",TROZADO,LISTA
14052,TRO140012000101C20,"TAPA 985*985*100 C20 AA TRO",OTRO,LISTA
14053,CAJ195005000720C20,"CAJA 1950*500*720 C20 TR.",CALADO,LISTA
14053,CAJ195005000720C20,"CAJA 1950*500*720 C20 TR.",PEGADO,LISTA
14053,CAJ195005000720C20,"CAJA 1950*500*720 C20 TR.",TROZADO,LISTA
14053,CAJ195005000720C20,"CAJA 1950*500*720 C20 TR.",OTRO,LISTA
14053,CAJ195005000720C20,"CAJA 1950*500*720 C20 TR.",PLIZADO,LISTA
14054,REL1100002139.709B,"RELLENO 110C21 A 39.7 09B CELDA 291",ENCOLADO,LISTA
14054,REL1100002139.709B,"RELLENO 110C21 A 39.7 09B CELDA 291",MULTIPLE,LISTA
14054,REL1100002139.709B,"RELLENO 110C21 A 39.7 09B CELDA 291",OTRO,LISTA
14055,REL0950002138.509B,"RELLENO 95C21 38.5 09B CELDA 287",ENCOLADO,LISTA
14055,REL0950002138.509B,"RELLENO 95C21 38.5 09B CELDA 287",MULTIPLE,LISTA
14055,REL0950002138.509B,"RELLENO 95C21 38.5 09B CELDA 287",OTRO,LISTA
14056,REL09500030003310E,"RELLENO 95C30 33.0 10E CELDA 240",OTRO,LISTA
14056,REL09500030003310E,"RELLENO 95C30 33.0 10E CELDA 240",MULTIPLE,LISTA
14056,REL09500030003310E,"RELLENO 95C30 33.0 10E CELDA 240",ENCOLADO,LISTA
14057,CAJ023002300235D92,"CAJA 230*230*235 D92 NO",PLIZADO,LISTA
14057,CAJ023002300235D92,"CAJA 230*230*235 D92 NO",PEGADO,LISTA
14057,CAJ023002300235D92,"CAJA 230*230*235 D92 NO",TROZADO,LISTA
14057,CAJ023002300235D92,"CAJA 230*230*235 D92 NO",OTRO,LISTA
14058,REL0950002139.709B,"RELLENO 95C21 39.7 09B CELDA 287",ENCOLADO,LISTA
14058,REL0950002139.709B,"RELLENO 95C21 39.7 09B CELDA 287",MULTIPLE,LISTA
14058,REL0950002139.709B,"RELLENO 95C21 39.7 09B CELDA 287",OTRO,LISTA
14059,REL0950002137.709B,"RELLENO 95C21 37.7 09B CELDA 287",OTRO,LISTA
14059,REL0950002137.709B,"RELLENO 95C21 37.7 09B CELDA 287",ENCOLADO,LISTA
14059,REL0950002137.709B,"RELLENO 95C21 37.7 09B CELDA 287",MULTIPLE,LISTA
14059,REL1100002139.709B,"RELLENO 110C21 A 39.7 09B CELDA 291",ENCOLADO,LISTA
14059,REL1100002139.709B,"RELLENO 110C21 A 39.7 09B CELDA 291",MULTIPLE,LISTA
14059,REL1100002139.709B,"RELLENO 110C21 A 39.7 09B CELDA 291",OTRO,LISTA
14060,REL1100002137.709B,"RELLENO 110C21 37.7 09B CELDA 291",ENCOLADO,LISTA
14060,REL1100002137.709B,"RELLENO 110C21 37.7 09B CELDA 291",MULTIPLE,LISTA
14060,REL1100002137.709B,"RELLENO 110C21 37.7 09B CELDA 291",OTRO,LISTA
14061,EMP107009800660D94,"BIN 1070*980*660 D94 B2.",EMPLACADO,LISTA
14061,EMP107009800660D94,"BIN 1070*980*660 D94 B2.",TROZADO,LISTA
14061,EMP107009800660D94,"BIN 1070*980*660 D94 B2.",OTRO,LISTA
14061,EMP107009800660D94,"BIN 1070*980*660 D94 B2.",PEGADO,LISTA
14061,EMP107009800660D94,"BIN 1070*980*660 D94 B2.",IMPRESION,LISTA
14061,TRO154512400004C20,"TAPA 1120*1030*100 C20 AA TRO.",TROQUELADO,LISTA
14062,REL1100002532.509B,"RELLENO 110C25 32.5 09B CELDA 249",OTRO,LISTA
14062,REL1100002532.509B,"RELLENO 110C25 32.5 09B CELDA 249",ENCOLADO,LISTA
14062,REL1100002532.509B,"RELLENO 110C25 32.5 09B CELDA 249",MULTIPLE,LISTA
14063,CAJ115009500980D92,"PERIMETRAL 1150*950*980 D92 D92 TU EXT. BIN PLIZ.",PEGADO,LISTA
14063,CAJ115009500980D92,"PERIMETRAL 1150*950*980 D92 D92 TU EXT. BIN PLIZ.",TROZADO,LISTA
14063,CAJ115009500980D92,"PERIMETRAL 1150*950*980 D92 D92 TU EXT. BIN PLIZ.",OTRO,LISTA
14063,CAJ115009500980D92,"PERIMETRAL 1150*950*980 D92 D92 TU EXT. BIN PLIZ.",PLIZADO,LISTA
14063,CAJ115009500980D92,"PERIMETRAL 1150*950*980 D92 D92 TU EXT. BIN PLIZ.",PEGADO,LISTA
14063,CAJ115009500980D92,"PERIMETRAL 1150*950*980 D92 D92 TU EXT. BIN PLIZ.",OTRO,LISTA
14064,REL0950002139.709B,"RELLENO 95C21 39.7 09B CELDA 287",ENCOLADO,LISTA
14064,REL0950002139.709B,"RELLENO 95C21 39.7 09B CELDA 287",MULTIPLE,LISTA
14064,REL0950002139.709B,"RELLENO 95C21 39.7 09B CELDA 287",OTRO,LISTA
14064,REL1100002139.709B,"RELLENO 110C21 A 39.7 09B CELDA 291",ENCOLADO,LISTA
14064,REL1100002139.709B,"RELLENO 110C21 A 39.7 09B CELDA 291",MULTIPLE,LISTA
14064,REL1100002139.709B,"RELLENO 110C21 A 39.7 09B CELDA 291",OTRO,LISTA
14065,REL09500027003709B,"RELLENO 95C27 37.0 09B CELDA 249",MULTIPLE,LISTA
14065,REL09500027003709B,"RELLENO 95C27 37.0 09B CELDA 249",OTRO,LISTA
14065,REL09500027003709B,"RELLENO 95C27 37.0 09B CELDA 249",ENCOLADO,LISTA
14066,REL1100002538.509B,"RELLENO 110C25 38.5 09B CELDA 249",OTRO,LISTA
14066,REL1100002538.509B,"RELLENO 110C25 38.5 09B CELDA 249",ENCOLADO,LISTA
14066,REL1100002538.509B,"RELLENO 110C25 38.5 09B CELDA 249",MULTIPLE,LISTA
14067,CAJ171001851180D92,"CAJA 1710*185*1180 D92 TR",PLIZADO,LISTA
14067,CAJ171001851180D92,"CAJA 1710*185*1180 D92 TR",CALADO,LISTA
14067,CAJ171001851180D92,"CAJA 1710*185*1180 D92 TR",PEGADO,LISTA
14067,CAJ171001851180D92,"CAJA 1710*185*1180 D92 TR",OTRO,LISTA
14067,CAJ171001851180D92,"CAJA 1710*185*1180 D92 TR",IMPRESION,LISTA
14068,CAJ156004300390D94,"CAJA 1560*430*390 D94 NO",CALADO,LISTA
14068,CAJ156004300390D94,"CAJA 1560*430*390 D94 NO",PEGADO,LISTA
14068,CAJ156004300390D94,"CAJA 1560*430*390 D94 NO",TROZADO,LISTA
14068,CAJ156004300390D94,"CAJA 1560*430*390 D94 NO",OTRO,LISTA
14068,CAJ156004300390D94,"CAJA 1560*430*390 D94 NO",IMPRESION,LISTA
14068,CAJ156004300390D94,"CAJA 1560*430*390 D94 NO",PLIZADO,LISTA
14068,CUB05200340003012C,"CUBIERTA 520*340*30 12C C1",EMPLACADO,LISTA
14068,CUB05200340003012C,"CUBIERTA 520*340*30 12C C1",TROZADO,LISTA
14068,CUB05200340003012C,"CUBIERTA 520*340*30 12C C1",OTRO,LISTA
14068,CUB10000340007012C,"CUBIERTA 1000*340*70 12C C1",EMPLACADO,LISTA
14068,CUB10000340007012C,"CUBIERTA 1000*340*70 12C C1",TROZADO,LISTA
14068,CUB10000340007012C,"CUBIERTA 1000*340*70 12C C1",OTRO,LISTA
14068,CUB11500420007012C,"CUBIERTA 1150*420*70 12C C1.",EMPLACADO,LISTA
14068,CUB11500420007012C,"CUBIERTA 1150*420*70 12C C1.",TROZADO,LISTA
14068,CUB11500420007012C,"CUBIERTA 1150*420*70 12C C1.",OTRO,LISTA
14068,CUB15200420003012C,"CUBIERTA 1520*420*30 12C C1",EMPLACADO,LISTA
14068,CUB15200420003012C,"CUBIERTA 1520*420*30 12C C1",TROZADO,LISTA
14068,CUB15200420003012C,"CUBIERTA 1520*420*30 12C C1",OTRO,LISTA
14068,CUB15200420007012C,"CUBIERTA 1520*420*70 12C C1.",EMPLACADO,LISTA
14068,CUB15200420007012C,"CUBIERTA 1520*420*70 12C C1.",TROZADO,LISTA
14068,CUB15200420007012C,"CUBIERTA 1520*420*70 12C C1.",OTRO,LISTA
14068,SEP034012690003C20,"PROTEC PANTALLA 340*1269 C20 SEP 3 PLIZ.",PLIZADO,LISTA
14068,SEP034012690003C20,"PROTEC PANTALLA 340*1269 C20 SEP 3 PLIZ.",TROZADO,LISTA
14068,SEP034012690003C20,"PROTEC PANTALLA 340*1269 C20 SEP 3 PLIZ.",OTRO,LISTA
14068,SEP042003800007D94,"PROTECTOR 420*380 D94 SEP",TROZADO,LISTA
14068,SEP042003800007D94,"PROTECTOR 420*380 D94 SEP",OTRO,LISTA
14069,CAJ077504150315D94,"CAJA 775*415*315 D94 NO",PLIZADO,LISTA
14069,CAJ077504150315D94,"CAJA 775*415*315 D94 NO",CALADO,LISTA
14069,CAJ077504150315D94,"CAJA 775*415*315 D94 NO",PEGADO,LISTA
14069,CAJ077504150315D94,"CAJA 775*415*315 D94 NO",TROZADO,LISTA
14069,CAJ077504150315D94,"CAJA 775*415*315 D94 NO",OTRO,LISTA
14069,CAJ077504150315D94,"CAJA 775*415*315 D94 NO",IMPRESION,LISTA
14069,CUB02650210007012C,"CUBIERTA 265*210*70 12C C1",EMPLACADO,LISTA
14069,CUB02650210007012C,"CUBIERTA 265*210*70 12C C1",TROZADO,LISTA
14069,CUB02650210007012C,"CUBIERTA 265*210*70 12C C1",OTRO,LISTA
14069,CUB05100340006512C,"CUBIERTA 510*340*65 12C C1",EMPLACADO,LISTA
14069,CUB05100340006512C,"CUBIERTA 510*340*65 12C C1",TROZADO,LISTA
14069,CUB05100340006512C,"CUBIERTA 510*340*65 12C C1",OTRO,LISTA
14069,CUB05300265003012C,"CUBIERTA 530*265*30 12C C1",EMPLACADO,LISTA
14069,CUB05300265003012C,"CUBIERTA 530*265*30 12C C1",TROZADO,LISTA
14069,CUB05300265003012C,"CUBIERTA 530*265*30 12C C1",OTRO,LISTA
14069,CUB07400400003012C,"CUBIERTA 740*400*30 12C C1",EMPLACADO,LISTA
14069,CUB07400400003012C,"CUBIERTA 740*400*30 12C C1",TROZADO,LISTA
14069,CUB07400400003012C,"CUBIERTA 740*400*30 12C C1",OTRO,LISTA
14069,SEP034011820003C20,"PROTEC PANTALLA 340*1182 C20 SEP 3 PLIZ.",PLIZADO,LISTA
14069,SEP034011820003C20,"PROTEC PANTALLA 340*1182 C20 SEP 3 PLIZ.",TROZADO,LISTA
14069,SEP034011820003C20,"PROTEC PANTALLA 340*1182 C20 SEP 3 PLIZ.",OTRO,LISTA
14069,SEP040503050007D94,"PROTECTOR 405*305 D94 SEP",TROZADO,LISTA
14069,SEP040503050007D94,"PROTECTOR 405*305 D94 SEP",OTRO,LISTA
14071,EMP050001200014D92,"SEPARADOR 500*120 D92 E2",OTRO,LISTA
14071,EMP050001200014D92,"SEPARADOR 500*120 D92 E2",EMPLACADO,LISTA
14071,EMP050001200014D92,"SEPARADOR 500*120 D92 E2",TROZADO,LISTA
14071,EMP050001200014D92,"SEPARADOR 500*120 D92 E2",OTRO,LISTA
14071,EMP090001200014D92,"SEPARADOR 900*120 D92 E2.",OTRO,LISTA
14071,EMP090001200014D92,"SEPARADOR 900*120 D92 E2.",EMPLACADO,LISTA
14071,EMP090001200014D92,"SEPARADOR 900*120 D92 E2.",TROZADO,LISTA
14071,EMP090001200014D92,"SEPARADOR 900*120 D92 E2.",OTRO,LISTA
14072,EMP093009301025D99,"BIN 465*465*465*1025 D99 O3 OCTO1000.",TROZADO,LISTA
14072,EMP093009301025D99,"BIN 465*465*465*1025 D99 O3 OCTO1000.",OTRO,LISTA
